CSG518-1,CSG518-2,CSG518-3,CSG518-4,CSG518-5,CSG518-6,CSG518-7,CSG518-8,grid
-75,-62,-56,-91,-70,-82,-60,-86,B08
-74,-61,-54,-89,-73,-84,-59,-87,B08
-74,-61,-54,-89,-73,-84,-59,-87,B08
-74,-61,-55,-91,-72,-82,-59,-87,B08
-74,-62,-54,-88,-70,-81,-59,-88,B08
-74,-62,-54,-88,-70,-81,-59,-88,B08
-75,-62,-55,-90,-74,-84,-59,-85,B08
-76,-62,-54,-88,-74,-84,-59,-88,B08
-76,-62,-54,-88,-74,-84,-59,-88,B08
-71,-89,-75,-84,-60,-71,-73,-88,C00
-72,-85,-82,-84,-59,-68,-71,-89,C00
-72,-87,-79,-87,-59,-70,-70,-87,C00
-74,-90,-79,-86,-60,-70,-72,-91,C00
-74,-90,-79,-86,-60,-70,-72,-91,C00
-73,-87,-77,-85,-61,-68,-71,-91,C00
-72,-88,-82,-90,-60,-68,-71,-90,C00
-73,-85,-90,-87,-61,-68,-71,-89,C00
-71,-85,-83,-87,-59,-68,-68,-90,C00
-71,-85,-83,-87,-59,-68,-68,-90,C00
-73,-88,-77,-86,-61,-68,-73,-90,C00
-72,-86,-81,-87,-61,-67,-73,-91,C00
-72,-86,-81,-87,-61,-67,-73,-91,C00
-73,-86,-82,-86,-60,-68,-71,-88,C00
-73,-86,-82,-86,-60,-68,-71,-88,C00
-68,-88,-80,-84,-60,-69,-72,-91,C00
-74,-86,-85,-86,-60,-69,-70,-90,C00
-74,-86,-85,-86,-60,-69,-70,-90,C00
-72,-91,-81,-85,-60,-69,-72,-87,C00
-75,-86,-78,-85,-59,-67,-71,-90,C00
-71,-88,-79,-85,-59,-69,-72,-91,C00
-71,-88,-79,-85,-59,-69,-72,-91,C00
-71,-89,-77,-85,-60,-68,-71,-89,C00
-72,-84,-76,-84,-60,-69,-80,-89,C00
-72,-84,-76,-84,-60,-69,-80,-89,C00
-73,-86,-79,-84,-60,-73,-85,-90,C00
-74,-86,-81,-85,-61,-69,-79,-90,C00
-74,-83,-80,-86,-60,-69,-81,-89,C00
-73,-87,-80,-86,-61,-71,-80,-87,C00
-73,-87,-80,-86,-61,-71,-80,-87,C00
-73,-88,-81,-88,-60,-69,-80,-89,C00
-73,-88,-84,-87,-61,-69,-72,-90,C00
-73,-86,-79,-84,-60,-69,-73,-91,C00
-73,-86,-79,-84,-60,-69,-73,-91,C00
-72,-83,-79,-86,-60,-69,-66,-90,C00
-73,-88,-78,-87,-61,-69,-70,-87,C00
-73,-87,-78,-87,-58,-69,-66,-90,C00
-73,-87,-78,-87,-58,-69,-66,-90,C00
-74,-87,-80,-83,-60,-68,-73,-86,C00
-74,-87,-80,-83,-60,-68,-73,-86,C00
-71,-84,-86,-85,-61,-69,-71,-91,C00
-70,-86,-84,-84,-60,-70,-70,-90,C00
-73,-87,-86,-84,-60,-69,-69,-90,C00
-73,-87,-86,-84,-60,-69,-69,-90,C00
-74,-83,-80,-85,-60,-70,-70,-86,C00
-73,-85,-83,-85,-60,-70,-66,-92,C00
-73,-84,-82,-85,-60,-69,-71,-92,C00
-73,-84,-82,-85,-60,-69,-71,-92,C00
-73,-87,-89,-85,-61,-69,-72,-87,C00
-72,-87,-83,-87,-60,-70,-68,-90,C00
-74,-89,-78,-84,-61,-66,-71,-89,C00
-73,-87,-90,-85,-61,-69,-71,-91,C00
-73,-87,-90,-85,-61,-69,-71,-91,C00
-72,-84,-88,-84,-60,-69,-69,-89,C00
-72,-86,-84,-85,-60,-70,-71,-87,C00
-72,-88,-80,-84,-61,-69,-69,-89,C00
-72,-88,-80,-84,-61,-69,-69,-89,C00
-73,-89,-80,-85,-61,-66,-70,-91,C00
-69,-76,-63,-86,-73,-57,-68,-87,C01
-69,-74,-64,-85,-79,-57,-71,-87,C01
-69,-74,-64,-85,-79,-57,-71,-87,C01
-72,-74,-65,-87,-72,-56,-72,-83,C01
-68,-74,-64,-88,-77,-59,-71,-85,C01
-68,-74,-64,-88,-77,-59,-71,-85,C01
-71,-73,-65,-86,-75,-72,-73,-85,C01
-71,-73,-65,-86,-75,-72,-73,-85,C01
-72,-75,-64,-88,-75,-54,-80,-90,C01
-75,-74,-64,-85,-72,-56,-73,-86,C01
-75,-74,-64,-85,-72,-56,-73,-86,C01
-73,-73,-65,-88,-74,-58,-67,-84,C01
-73,-73,-65,-88,-74,-58,-67,-84,C01
-75,-74,-65,-87,-75,-57,-73,-86,C01
-72,-75,-64,-86,-76,-56,-73,-88,C01
-71,-76,-66,-87,-76,-56,-72,-86,C01
-71,-76,-66,-87,-76,-56,-72,-86,C01
-70,-76,-66,-89,-72,-57,-73,-85,C01
-73,-75,-66,-88,-70,-57,-72,-85,C01
-73,-75,-66,-88,-70,-57,-72,-85,C01
-74,-75,-66,-87,-74,-56,-72,-85,C01
-72,-74,-65,-87,-73,-57,-76,-86,C01
-72,-74,-65,-87,-73,-57,-76,-86,C01
-73,-75,-63,-87,-74,-57,-76,-86,C01
-73,-75,-63,-87,-74,-57,-76,-86,C01
-73,-75,-64,-86,-72,-57,-76,-87,C01
-73,-74,-63,-86,-76,-56,-75,-85,C01
-73,-74,-63,-86,-76,-56,-75,-85,C01
-72,-74,-64,-86,-75,-57,-73,-87,C01
-70,-76,-64,-87,-75,-56,-75,-87,C01
-72,-78,-63,-88,-74,-57,-73,-83,C01
-72,-78,-63,-88,-74,-57,-73,-83,C01
-72,-73,-64,-88,-75,-56,-71,-87,C01
-72,-75,-63,-87,-76,-55,-76,-87,C01
-72,-75,-63,-87,-76,-55,-76,-87,C01
-71,-74,-64,-90,-74,-57,-73,-87,C01
-71,-75,-64,-88,-73,-57,-73,-87,C01
-71,-75,-64,-87,-74,-57,-74,-87,C01
-72,-75,-64,-88,-73,-57,-75,-89,C01
-72,-75,-64,-88,-73,-57,-75,-89,C01
-73,-74,-65,-88,-73,-55,-74,-88,C01
-72,-74,-65,-88,-76,-54,-73,-86,C01
-72,-74,-65,-88,-76,-54,-73,-86,C01
-72,-76,-63,-89,-75,-57,-72,-88,C01
-73,-74,-63,-88,-72,-57,-71,-87,C01
-73,-74,-63,-88,-72,-57,-71,-87,C01
-74,-75,-64,-88,-74,-57,-73,-88,C01
-71,-74,-64,-88,-74,-57,-73,-88,C01
-71,-75,-64,-90,-74,-56,-74,-87,C01
-71,-75,-64,-90,-74,-56,-74,-87,C01
-71,-73,-64,-87,-74,-58,-74,-88,C01
-73,-74,-62,-86,-73,-58,-74,-86,C01
-71,-74,-63,-86,-74,-57,-75,-86,C01
-71,-74,-63,-86,-74,-57,-75,-86,C01
-68,-74,-65,-85,-74,-57,-75,-87,C01
-72,-74,-65,-87,-74,-58,-77,-87,C01
-72,-74,-65,-87,-74,-58,-77,-87,C01
-72,-74,-65,-87,-76,-58,-76,-85,C01
-68,-77,-73,-84,-69,-58,-63,-83,C02
-68,-77,-73,-84,-69,-58,-63,-83,C02
-70,-79,-73,-85,-71,-58,-63,-82,C02
-72,-79,-73,-86,-69,-59,-62,-83,C02
-72,-79,-72,-83,-70,-59,-63,-83,C02
-70,-78,-72,-86,-72,-60,-62,-82,C02
-70,-78,-72,-86,-72,-60,-62,-82,C02
-70,-77,-72,-86,-71,-60,-62,-82,C02
-72,-76,-73,-85,-69,-58,-62,-83,C02
-71,-79,-72,-85,-69,-60,-62,-80,C02
-71,-79,-72,-85,-69,-60,-62,-80,C02
-70,-78,-73,-86,-70,-59,-62,-83,C02
-68,-78,-73,-85,-69,-60,-61,-84,C02
-70,-79,-72,-83,-70,-59,-59,-82,C02
-70,-79,-74,-85,-70,-59,-61,-84,C02
-70,-79,-74,-85,-70,-59,-61,-84,C02
-71,-81,-73,-88,-71,-59,-62,-81,C02
-70,-76,-70,-85,-67,-59,-60,-82,C02
-70,-80,-70,-83,-71,-60,-62,-81,C02
-70,-80,-70,-83,-71,-60,-62,-81,C02
-68,-76,-70,-84,-69,-57,-61,-81,C02
-68,-78,-70,-85,-68,-60,-62,-82,C02
-70,-79,-69,-84,-70,-60,-62,-83,C02
-69,-71,-68,-81,-67,-59,-63,-84,C02
-69,-71,-68,-81,-67,-59,-63,-84,C02
-70,-79,-70,-84,-67,-59,-63,-85,C02
-69,-78,-69,-84,-66,-59,-64,-85,C02
-69,-79,-69,-85,-66,-57,-62,-84,C02
-67,-79,-68,-86,-73,-57,-63,-83,C02
-67,-79,-68,-86,-73,-57,-63,-83,C02
-68,-78,-70,-86,-67,-59,-63,-81,C02
-71,-79,-69,-81,-67,-59,-63,-84,C02
-69,-84,-70,-85,-67,-58,-64,-83,C02
-69,-84,-70,-85,-67,-58,-64,-83,C02
-69,-79,-70,-84,-67,-59,-62,-84,C02
-67,-79,-69,-86,-67,-59,-64,-83,C02
-68,-80,-71,-85,-68,-59,-63,-84,C02
-69,-80,-69,-87,-67,-59,-64,-83,C02
-69,-80,-69,-87,-67,-59,-64,-83,C02
-68,-79,-70,-88,-65,-59,-63,-84,C02
-70,-76,-70,-86,-65,-60,-63,-83,C02
-68,-78,-70,-86,-66,-59,-63,-86,C02
-70,-77,-72,-89,-69,-60,-63,-84,C02
-70,-77,-72,-89,-69,-60,-63,-84,C02
-69,-79,-70,-87,-67,-59,-64,-84,C02
-69,-79,-70,-87,-67,-59,-64,-84,C02
-69,-78,-71,-87,-64,-59,-63,-84,C02
-70,-77,-72,-88,-65,-59,-63,-87,C02
-70,-80,-74,-87,-65,-59,-62,-86,C02
-70,-80,-74,-87,-65,-59,-62,-86,C02
-70,-78,-72,-89,-64,-59,-64,-85,C02
-70,-78,-72,-89,-64,-59,-64,-85,C02
-69,-78,-73,-87,-66,-67,-63,-85,C02
-66,-78,-73,-86,-65,-58,-60,-87,C02
-68,-85,-70,-91,-63,-58,-63,-84,C02
-71,-67,-64,-81,-64,-70,-58,-80,C03
-76,-70,-70,-82,-55,-69,-57,-80,C03
-72,-71,-64,-81,-55,-71,-58,-79,C03
-72,-71,-64,-81,-55,-71,-58,-79,C03
-72,-71,-67,-82,-59,-69,-58,-79,C03
-72,-71,-67,-82,-59,-69,-58,-79,C03
-72,-71,-65,-84,-56,-69,-58,-78,C03
-71,-71,-65,-84,-56,-79,-58,-78,C03
-71,-71,-67,-82,-58,-69,-57,-79,C03
-70,-71,-67,-82,-57,-68,-58,-80,C03
-70,-71,-67,-82,-57,-68,-58,-80,C03
-69,-70,-68,-81,-56,-68,-58,-80,C03
-69,-70,-68,-81,-56,-68,-58,-80,C03
-72,-72,-66,-78,-73,-69,-60,-80,C03
-76,-70,-70,-84,-55,-67,-59,-80,C03
-73,-71,-65,-80,-59,-69,-58,-80,C03
-71,-71,-71,-80,-57,-70,-54,-80,C03
-71,-71,-71,-80,-57,-70,-54,-80,C03
-72,-70,-70,-83,-57,-71,-58,-79,C03
-71,-70,-65,-81,-58,-72,-59,-79,C03
-71,-70,-65,-81,-58,-72,-59,-79,C03
-73,-70,-66,-82,-57,-70,-58,-80,C03
-75,-71,-67,-82,-57,-71,-58,-80,C03
-79,-70,-73,-84,-57,-73,-60,-82,C03
-73,-69,-71,-79,-58,-71,-64,-81,C03
-74,-71,-69,-80,-55,-71,-58,-80,C03
-74,-71,-69,-80,-55,-71,-58,-80,C03
-76,-71,-65,-80,-57,-72,-61,-80,C03
-76,-71,-65,-80,-57,-72,-61,-80,C03
-78,-70,-68,-80,-57,-71,-60,-83,C03
-74,-70,-70,-82,-57,-70,-58,-80,C03
-73,-71,-71,-80,-57,-68,-58,-79,C03
-73,-71,-71,-80,-57,-68,-58,-79,C03
-75,-72,-69,-83,-57,-70,-57,-79,C03
-76,-72,-67,-81,-55,-71,-58,-79,C03
-75,-71,-68,-80,-59,-69,-58,-78,C03
-75,-66,-69,-81,-58,-71,-57,-76,C03
-75,-66,-69,-81,-58,-71,-57,-76,C03
-74,-72,-66,-84,-57,-71,-58,-80,C03
-74,-68,-70,-82,-57,-71,-59,-79,C03
-75,-71,-68,-83,-57,-79,-59,-79,C03
-73,-71,-69,-83,-58,-70,-58,-79,C03
-73,-71,-69,-83,-58,-70,-58,-79,C03
-73,-71,-69,-84,-58,-70,-58,-80,C03
-73,-71,-69,-84,-58,-70,-58,-80,C03
-74,-71,-69,-84,-56,-80,-58,-80,C03
-72,-71,-68,-83,-55,-68,-58,-80,C03
-77,-71,-68,-85,-55,-68,-58,-81,C03
-71,-67,-71,-82,-58,-72,-59,-78,C03
-73,-71,-68,-82,-54,-72,-59,-79,C03
-73,-71,-69,-82,-57,-71,-58,-80,C03
-73,-71,-69,-82,-57,-71,-58,-80,C03
-71,-72,-67,-82,-57,-70,-59,-79,C03
-72,-73,-68,-82,-72,-71,-58,-78,C03
-72,-72,-68,-82,-56,-79,-58,-80,C03
-72,-72,-68,-82,-56,-79,-58,-80,C03
-72,-71,-68,-83,-57,-71,-66,-79,C03
-72,-71,-68,-83,-57,-71,-58,-79,C03
-71,-71,-67,-82,-57,-68,-58,-79,C03
-71,-72,-69,-82,-58,-72,-58,-78,C03
-71,-72,-69,-82,-58,-72,-58,-78,C03
-70,-71,-71,-79,-57,-70,-58,-79,C03
-70,-80,-65,-80,-65,-86,-60,-85,C04
-70,-78,-62,-80,-71,-83,-63,-78,C04
-75,-77,-59,-80,-63,-86,-64,-86,C04
-69,-76,-61,-78,-64,-82,-62,-79,C04
-69,-76,-61,-78,-64,-82,-62,-79,C04
-72,-75,-63,-78,-68,-87,-59,-79,C04
-73,-77,-70,-77,-65,-82,-61,-79,C04
-70,-77,-61,-78,-65,-83,-58,-78,C04
-70,-77,-61,-78,-65,-83,-58,-78,C04
-72,-75,-62,-78,-65,-82,-61,-77,C04
-72,-75,-62,-78,-65,-82,-61,-77,C04
-72,-79,-62,-80,-68,-80,-69,-79,C04
-70,-73,-66,-80,-64,-91,-62,-81,C04
-72,-77,-61,-79,-65,-79,-61,-80,C04
-72,-77,-61,-79,-65,-79,-61,-80,C04
-79,-77,-61,-80,-64,-90,-68,-79,C04
-73,-78,-64,-77,-62,-83,-62,-80,C04
-74,-76,-65,-79,-73,-83,-62,-79,C04
-71,-78,-62,-77,-76,-83,-61,-79,C04
-71,-78,-62,-77,-76,-83,-61,-79,C04
-72,-76,-61,-80,-78,-86,-63,-79,C04
-68,-77,-63,-78,-70,-91,-62,-79,C04
-73,-82,-64,-78,-66,-86,-60,-92,C04
-73,-82,-64,-78,-66,-86,-60,-92,C04
-73,-78,-62,-80,-63,-85,-63,-77,C04
-71,-79,-61,-78,-67,-88,-62,-78,C04
-70,-79,-61,-78,-74,-90,-63,-79,C04
-70,-79,-61,-78,-74,-90,-63,-79,C04
-68,-79,-62,-81,-69,-89,-63,-79,C04
-71,-79,-59,-77,-73,-91,-64,-78,C04
-71,-77,-62,-79,-69,-93,-63,-78,C04
-72,-77,-62,-79,-66,-92,-62,-80,C04
-72,-77,-62,-79,-66,-92,-62,-80,C04
-73,-78,-62,-79,-65,-88,-61,-79,C04
-72,-78,-63,-79,-67,-87,-64,-78,C04
-71,-78,-62,-79,-65,-86,-64,-79,C04
-74,-75,-62,-79,-69,-88,-62,-79,C04
-74,-75,-62,-79,-69,-88,-62,-79,C04
-74,-78,-62,-78,-68,-89,-63,-78,C04
-71,-80,-64,-81,-65,-88,-61,-78,C04
-71,-76,-63,-76,-68,-87,-62,-79,C04
-71,-76,-63,-76,-68,-87,-62,-79,C04
-72,-79,-62,-79,-68,-86,-63,-78,C04
-70,-86,-64,-79,-63,-84,-61,-79,C04
-72,-79,-63,-78,-61,-87,-62,-81,C04
-73,-76,-62,-77,-72,-90,-62,-79,C04
-73,-76,-62,-77,-72,-90,-62,-79,C04
-71,-78,-62,-80,-75,-89,-62,-79,C04
-71,-78,-63,-79,-68,-89,-62,-80,C04
-70,-75,-62,-81,-70,-82,-58,-80,C04
-72,-81,-62,-82,-77,-85,-63,-78,C04
-72,-81,-62,-82,-77,-85,-63,-78,C04
-70,-78,-61,-78,-70,-85,-62,-82,C04
-72,-78,-64,-79,-70,-89,-61,-79,C04
-79,-79,-63,-79,-62,-90,-63,-78,C04
-71,-78,-64,-79,-63,-87,-62,-79,C04
-64,-68,-59,-85,-67,-75,-60,-79,C05
-64,-68,-59,-85,-67,-75,-60,-79,C05
-66,-67,-61,-85,-65,-77,-62,-75,C05
-64,-66,-61,-84,-68,-76,-60,-77,C05
-63,-68,-59,-86,-67,-79,-62,-78,C05
-63,-68,-59,-84,-65,-77,-63,-78,C05
-63,-68,-59,-84,-65,-77,-63,-78,C05
-64,-68,-59,-84,-65,-79,-63,-78,C05
-66,-69,-61,-83,-68,-78,-61,-79,C05
-61,-69,-61,-84,-64,-79,-62,-76,C05
-61,-69,-61,-84,-64,-79,-62,-76,C05
-63,-68,-63,-81,-71,-77,-63,-77,C05
-63,-69,-62,-85,-67,-78,-63,-78,C05
-63,-69,-62,-85,-67,-78,-63,-78,C05
-63,-68,-61,-83,-67,-81,-60,-79,C05
-64,-70,-61,-85,-71,-77,-60,-85,C05
-64,-68,-62,-87,-68,-77,-62,-77,C05
-64,-68,-62,-87,-68,-77,-62,-77,C05
-63,-68,-61,-86,-67,-77,-63,-78,C05
-62,-69,-63,-85,-67,-77,-63,-79,C05
-62,-68,-62,-85,-66,-77,-61,-77,C05
-62,-68,-61,-85,-66,-79,-61,-78,C05
-62,-68,-61,-85,-66,-79,-61,-78,C05
-62,-68,-62,-82,-65,-77,-63,-78,C05
-63,-69,-62,-84,-66,-77,-62,-78,C05
-64,-69,-62,-82,-68,-76,-63,-77,C05
-64,-69,-62,-82,-68,-76,-63,-77,C05
-64,-69,-59,-85,-68,-78,-61,-82,C05
-62,-69,-62,-83,-65,-76,-64,-77,C05
-63,-69,-62,-85,-67,-77,-60,-77,C05
-64,-69,-61,-82,-68,-75,-61,-78,C05
-63,-68,-63,-84,-67,-77,-62,-77,C05
-62,-69,-61,-82,-65,-78,-63,-77,C05
-63,-68,-61,-85,-65,-79,-59,-77,C05
-63,-68,-61,-85,-65,-79,-59,-77,C05
-64,-68,-61,-84,-64,-78,-62,-77,C05
-63,-68,-62,-87,-71,-79,-62,-75,C05
-64,-70,-60,-83,-69,-78,-59,-78,C05
-63,-68,-62,-85,-69,-78,-62,-77,C05
-62,-67,-61,-83,-65,-78,-62,-78,C05
-62,-67,-61,-83,-65,-78,-62,-78,C05
-62,-69,-62,-84,-70,-75,-63,-78,C05
-61,-67,-61,-85,-66,-77,-63,-77,C05
-62,-69,-62,-86,-67,-78,-61,-78,C05
-63,-70,-64,-83,-69,-77,-63,-78,C05
-63,-70,-64,-83,-69,-77,-63,-78,C05
-63,-70,-62,-83,-69,-78,-61,-77,C05
-63,-69,-63,-82,-63,-85,-62,-76,C05
-61,-69,-62,-85,-68,-78,-62,-76,C05
-61,-69,-62,-85,-68,-78,-62,-76,C05
-63,-69,-61,-86,-68,-79,-59,-78,C05
-63,-68,-63,-84,-68,-78,-62,-78,C05
-64,-68,-60,-84,-68,-78,-63,-77,C05
-63,-69,-62,-84,-67,-84,-62,-78,C05
-63,-69,-62,-84,-67,-84,-62,-78,C05
-62,-68,-62,-84,-69,-77,-63,-78,C05
-65,-68,-63,-85,-65,-78,-61,-78,C05
-63,-69,-62,-83,-65,-77,-63,-78,C05
-63,-69,-62,-83,-65,-77,-63,-78,C05
-63,-68,-63,-85,-69,-78,-62,-77,C05
-63,-70,-62,-83,-69,-82,-62,-78,C05
-67,-70,-72,-94,-64,-80,-73,-81,C06
-69,-70,-72,-94,-63,-80,-76,-79,C06
-66,-70,-72,-95,-63,-81,-72,-80,C06
-68,-66,-72,-92,-63,-82,-73,-80,C06
-67,-69,-72,-95,-63,-82,-74,-77,C06
-67,-69,-72,-95,-63,-82,-74,-77,C06
-68,-71,-70,-92,-63,-81,-72,-81,C06
-68,-70,-71,-95,-61,-80,-67,-78,C06
-68,-70,-72,-92,-63,-84,-73,-79,C06
-67,-70,-69,-92,-65,-83,-75,-76,C06
-67,-70,-69,-92,-65,-83,-75,-76,C06
-68,-68,-72,-91,-63,-81,-74,-80,C06
-67,-69,-75,-90,-65,-80,-72,-80,C06
-66,-70,-73,-93,-63,-81,-70,-79,C06
-66,-70,-73,-93,-63,-81,-70,-79,C06
-68,-73,-72,-90,-64,-83,-72,-79,C06
-67,-70,-73,-91,-64,-82,-73,-87,C06
-67,-70,-73,-91,-63,-83,-74,-79,C06
-66,-70,-73,-93,-64,-81,-71,-80,C06
-66,-70,-73,-93,-64,-81,-71,-80,C06
-66,-69,-74,-93,-63,-83,-74,-79,C06
-66,-69,-74,-93,-63,-83,-74,-79,C06
-66,-70,-72,-93,-63,-85,-73,-79,C06
-64,-70,-73,-94,-63,-85,-73,-79,C06
-64,-70,-73,-94,-63,-85,-73,-79,C06
-66,-71,-73,-91,-64,-85,-72,-79,C06
-66,-71,-73,-91,-64,-85,-72,-79,C06
-67,-70,-72,-88,-63,-86,-73,-79,C06
-67,-70,-73,-92,-62,-84,-73,-79,C06
-64,-71,-72,-94,-62,-84,-72,-77,C06
-66,-70,-73,-96,-63,-85,-74,-79,C06
-66,-70,-73,-96,-63,-85,-74,-79,C06
-67,-69,-72,-94,-61,-83,-73,-79,C06
-73,-69,-73,-93,-61,-83,-69,-79,C06
-66,-68,-72,-91,-62,-85,-73,-79,C06
-66,-69,-73,-91,-63,-84,-72,-80,C06
-66,-69,-73,-91,-63,-84,-72,-80,C06
-65,-70,-72,-93,-62,-84,-73,-80,C06
-67,-71,-73,-93,-61,-84,-73,-83,C06
-66,-70,-73,-95,-62,-81,-73,-78,C06
-66,-70,-73,-95,-62,-81,-73,-78,C06
-67,-68,-72,-94,-62,-83,-74,-79,C06
-66,-70,-73,-95,-62,-81,-75,-78,C06
-66,-70,-73,-94,-62,-82,-74,-80,C06
-67,-69,-73,-95,-62,-82,-73,-79,C06
-67,-69,-73,-95,-62,-82,-73,-79,C06
-68,-70,-71,-95,-62,-82,-73,-80,C06
-68,-70,-74,-95,-61,-81,-72,-78,C06
-67,-68,-72,-94,-62,-81,-73,-80,C06
-67,-68,-72,-94,-61,-81,-75,-82,C06
-67,-68,-72,-94,-61,-81,-75,-82,C06
-61,-77,-56,-79,-70,-86,-67,-76,C07
-60,-77,-55,-79,-71,-83,-68,-79,C07
-62,-77,-57,-79,-72,-85,-68,-78,C07
-61,-76,-56,-83,-79,-86,-69,-79,C07
-61,-76,-56,-83,-79,-86,-69,-79,C07
-62,-77,-53,-80,-70,-86,-69,-85,C07
-61,-77,-57,-79,-69,-84,-69,-85,C07
-62,-77,-57,-79,-70,-82,-69,-79,C07
-61,-77,-53,-79,-71,-86,-69,-79,C07
-61,-77,-53,-79,-71,-86,-69,-79,C07
-60,-77,-56,-79,-72,-86,-69,-75,C07
-60,-74,-56,-79,-72,-85,-70,-78,C07
-62,-79,-56,-80,-73,-86,-68,-79,C07
-62,-79,-56,-80,-73,-86,-68,-79,C07
-72,-75,-55,-79,-72,-84,-68,-79,C07
-59,-77,-56,-79,-69,-84,-68,-78,C07
-62,-77,-55,-81,-73,-85,-68,-79,C07
-62,-77,-55,-81,-73,-85,-68,-79,C07
-62,-75,-56,-78,-73,-84,-68,-85,C07
-62,-75,-56,-78,-73,-84,-68,-85,C07
-61,-77,-58,-78,-74,-84,-68,-78,C07
-61,-77,-56,-78,-72,-84,-68,-79,C07
-63,-74,-56,-80,-73,-87,-68,-84,C07
-63,-74,-56,-80,-73,-87,-68,-84,C07
-61,-77,-54,-82,-69,-84,-68,-77,C07
-61,-76,-57,-79,-73,-85,-69,-84,C07
-62,-77,-56,-79,-73,-85,-68,-75,C07
-62,-77,-56,-80,-72,-89,-76,-78,C07
-62,-77,-56,-80,-72,-89,-76,-78,C07
-63,-75,-56,-79,-72,-85,-70,-81,C07
-63,-77,-56,-79,-72,-85,-69,-77,C07
-61,-77,-55,-80,-71,-84,-70,-78,C07
-61,-77,-55,-80,-71,-84,-70,-78,C07
-61,-76,-56,-80,-73,-88,-68,-78,C07
-61,-73,-57,-80,-72,-88,-67,-74,C07
-62,-77,-57,-80,-74,-84,-67,-76,C07
-62,-79,-55,-80,-73,-86,-70,-78,C07
-62,-79,-55,-80,-73,-86,-70,-78,C07
-63,-78,-56,-81,-73,-87,-68,-79,C07
-62,-75,-58,-80,-77,-85,-69,-74,C07
-61,-76,-55,-78,-75,-88,-67,-79,C07
-61,-76,-55,-78,-75,-88,-67,-79,C07
-61,-77,-55,-81,-78,-86,-68,-78,C07
-61,-76,-56,-79,-78,-83,-67,-78,C07
-71,-76,-56,-79,-72,-88,-70,-77,C07
-61,-76,-56,-79,-76,-87,-67,-77,C07
-61,-76,-56,-79,-76,-87,-67,-77,C07
-61,-77,-56,-81,-73,-86,-67,-76,C07
-61,-76,-59,-75,-79,-84,-70,-75,C07
-62,-78,-56,-80,-74,-84,-69,-76,C07
-62,-78,-56,-80,-74,-84,-69,-76,C07
-61,-77,-57,-79,-73,-83,-67,-77,C07
-61,-76,-55,-74,-73,-85,-70,-78,C07
-72,-81,-72,-79,-72,-79,-68,-80,C07
-61,-75,-72,-80,-72,-83,-68,-78,C07
-61,-75,-72,-80,-72,-83,-68,-78,C07
-62,-78,-56,-80,-74,-87,-68,-84,C07
-64,-72,-65,-84,-71,-80,-77,-88,C08
-65,-78,-61,-86,-72,-80,-74,-86,C08
-65,-73,-62,-86,-72,-88,-75,-87,C08
-65,-74,-65,-84,-76,-80,-78,-88,C08
-65,-74,-64,-85,-71,-81,-75,-87,C08
-65,-74,-65,-84,-72,-78,-78,-88,C08
-65,-74,-65,-84,-72,-78,-78,-88,C08
-65,-76,-64,-87,-71,-80,-77,-87,C08
-66,-72,-65,-79,-72,-77,-75,-85,C08
-65,-74,-64,-85,-70,-80,-75,-88,C08
-65,-74,-64,-85,-70,-80,-75,-88,C08
-65,-73,-63,-86,-72,-80,-75,-86,C08
-64,-74,-63,-85,-72,-76,-78,-87,C08
-64,-74,-63,-85,-72,-76,-78,-87,C08
-65,-74,-63,-84,-69,-81,-75,-87,C08
-65,-74,-63,-84,-69,-81,-75,-87,C08
-65,-74,-63,-85,-72,-80,-77,-87,C08
-65,-73,-63,-87,-73,-80,-76,-88,C08
-64,-73,-64,-85,-75,-87,-76,-87,C08
-64,-73,-64,-85,-75,-87,-76,-87,C08
-66,-73,-64,-84,-71,-79,-74,-87,C08
-64,-74,-76,-84,-74,-76,-75,-87,C08
-65,-73,-64,-84,-73,-82,-79,-87,C08
-65,-74,-64,-84,-72,-90,-80,-90,C08
-65,-74,-64,-84,-72,-90,-80,-90,C08
-65,-74,-64,-84,-73,-80,-77,-86,C08
-65,-74,-65,-85,-73,-81,-79,-90,C08
-63,-74,-64,-86,-71,-81,-80,-90,C08
-73,-74,-64,-85,-72,-80,-79,-90,C08
-73,-74,-64,-85,-72,-80,-79,-90,C08
-65,-74,-64,-86,-73,-81,-78,-90,C08
-65,-73,-64,-86,-73,-80,-81,-89,C08
-73,-73,-63,-87,-72,-81,-78,-89,C08
-73,-73,-63,-87,-72,-81,-78,-89,C08
-65,-75,-63,-85,-71,-81,-75,-89,C08
-64,-74,-62,-85,-74,-82,-79,-87,C08
-65,-74,-64,-85,-72,-83,-79,-91,C08
-64,-73,-65,-84,-72,-84,-80,-88,C08
-64,-73,-65,-84,-72,-84,-80,-88,C08
-65,-75,-63,-85,-72,-83,-80,-89,C08
-65,-74,-63,-83,-70,-80,-80,-90,C08
-65,-72,-64,-86,-72,-79,-79,-88,C08
-65,-72,-64,-86,-72,-79,-79,-88,C08
-65,-73,-65,-87,-72,-81,-80,-87,C08
-65,-74,-63,-88,-69,-80,-82,-92,C08
-65,-75,-62,-86,-72,-79,-78,-87,C08
-65,-72,-64,-87,-73,-80,-75,-90,C08
-65,-72,-64,-87,-73,-80,-75,-90,C08
-65,-73,-64,-87,-70,-80,-76,-88,C08
