Grid,CSG518-1,CSG518-2,CSG518-3,CSG518-4,CSG518-5,CSG518-6,CSG518-7,CSG518-8
G1,-83 dBm,-79 dBm,-93 dBm,-80 dBm,-69 dBm,-81 dBm,-85 dBm,-86 dBm
G1,-84 dBm,-83 dBm,-90 dBm,-81 dBm,-69 dBm,-80 dBm,-85 dBm,-86 dBm
G1,-84 dBm,-78 dBm,-87 dBm,-83 dBm,-69 dBm,-79 dBm,-86 dBm,-91 dBm
G1,-85 dBm,-83 dBm,-93 dBm,-81 dBm,-70 dBm,-87 dBm,-85 dBm,-84 dBm
G1,-82 dBm,-81 dBm,-89 dBm,-82 dBm,-71 dBm,-85 dBm,-85 dBm,-85 dBm
G1,-78 dBm,-83 dBm,-91 dBm,-81 dBm,-69 dBm,-86 dBm,-85 dBm,-85 dBm
G1,-83 dBm,-82 dBm,-91 dBm,-81 dBm,-71 dBm,-82 dBm,-83 dBm,-87 dBm
G1,-85 dBm,-82 dBm,-89 dBm,-86 dBm,-71 dBm,-81 dBm,-86 dBm,-86 dBm
G1,-83 dBm,-81 dBm,-88 dBm,-82 dBm,-67 dBm,-83 dBm,-83 dBm,-89 dBm
G1,-80 dBm,-81 dBm,-92 dBm,-83 dBm,-71 dBm,-88 dBm,-87 dBm,-91 dBm
G1,-83 dBm,-82 dBm,-86 dBm,-80 dBm,-71 dBm,-89 dBm,-78 dBm,-88 dBm
G1,-81 dBm,-79 dBm,-83 dBm,-78 dBm,-71 dBm,-83 dBm,-81 dBm,-92 dBm
G1,-84 dBm,-85 dBm,-90 dBm,-83 dBm,-69 dBm,-87 dBm,-82 dBm,-88 dBm
G1,-87 dBm,-83 dBm,-88 dBm,-81 dBm,-68 dBm,-90 dBm,-84 dBm,-88 dBm
G1,-82 dBm,-81 dBm,-90 dBm,-82 dBm,-70 dBm,-88 dBm,-86 dBm,-85 dBm
G1,-86 dBm,-84 dBm,-85 dBm,-82 dBm,-72 dBm,-78 dBm,-86 dBm,-86 dBm
G1,-89 dBm,-82 dBm,-92 dBm,-80 dBm,-71 dBm,-87 dBm,-86 dBm,-85 dBm
G1,-86 dBm,-82 dBm,-89 dBm,-78 dBm,-73 dBm,-86 dBm,-84 dBm,-78 dBm
G1,-83 dBm,-85 dBm,-82 dBm,-83 dBm,-66 dBm,-88 dBm,-87 dBm,-91 dBm
G1,-84 dBm,-86 dBm,-89 dBm,-81 dBm,-69 dBm,-87 dBm,-86 dBm,-87 dBm
G1,-87 dBm,-82 dBm,-92 dBm,-80 dBm,-70 dBm,-82 dBm,-84 dBm,-86 dBm
G1,-84 dBm,-86 dBm,-88 dBm,-79 dBm,-73 dBm,-89 dBm,-82 dBm,-84 dBm
G1,-85 dBm,-82 dBm,-92 dBm,-81 dBm,-71 dBm,-84 dBm,-85 dBm,-87 dBm
G1,-84 dBm,-80 dBm,-94 dBm,-81 dBm,-70 dBm,-83 dBm,-84 dBm,-84 dBm
G1,-85 dBm,-81 dBm,-88 dBm,-81 dBm,-70 dBm,-86 dBm,-86 dBm,-86 dBm
G1,-87 dBm,-82 dBm,-92 dBm,-78 dBm,-71 dBm,-84 dBm,-82 dBm,-87 dBm
G1,-85 dBm,-81 dBm,-90 dBm,-84 dBm,-67 dBm,-85 dBm,-82 dBm,-85 dBm
G1,-90 dBm,-83 dBm,-94 dBm,-82 dBm,-71 dBm,-82 dBm,-88 dBm,-88 dBm
G1,-86 dBm,-80 dBm,0,-82 dBm,-71 dBm,-86 dBm,-88 dBm,-85 dBm
G2,-87 dBm,-92 dBm,-81 dBm,-89 dBm,-67 dBm,-82 dBm,-85 dBm,-89 dBm
G2,-90 dBm,-91 dBm,-83 dBm,-92 dBm,-66 dBm,-83 dBm,-85 dBm,-88 dBm
G2,-86 dBm,-92 dBm,-76 dBm,-89 dBm,-67 dBm,-84 dBm,-89 dBm,-88 dBm
G2,-91 dBm,-94 dBm,-79 dBm,-88 dBm,-68 dBm,-79 dBm,-92 dBm,-90 dBm
G2,-84 dBm,-90 dBm,-83 dBm,-83 dBm,-65 dBm,-77 dBm,-81 dBm,-89 dBm
G2,-87 dBm,-89 dBm,-84 dBm,-86 dBm,-71 dBm,-78 dBm,-81 dBm,-91 dBm
G2,-85 dBm,-91 dBm,-83 dBm,-90 dBm,-68 dBm,-80 dBm,-83 dBm,-90 dBm
G2,-83 dBm,-91 dBm,-86 dBm,-84 dBm,-72 dBm,-86 dBm,-85 dBm,-94 dBm
G2,-83 dBm,-96 dBm,-86 dBm,-85 dBm,-67 dBm,-80 dBm,-89 dBm,-88 dBm
G2,-82 dBm,-94 dBm,-80 dBm,-83 dBm,-72 dBm,-80 dBm,-86 dBm,-93 dBm
G2,-84 dBm,-92 dBm,-82 dBm,-82 dBm,-70 dBm,-82 dBm,-85 dBm,-87 dBm
G2,-84 dBm,-91 dBm,-80 dBm,-85 dBm,-79 dBm,-80 dBm,-87 dBm,-86 dBm
G2,-82 dBm,-89 dBm,-85 dBm,-84 dBm,-77 dBm,-81 dBm,-89 dBm,-84 dBm
G2,-89 dBm,-87 dBm,-81 dBm,-83 dBm,-76 dBm,-82 dBm,-87 dBm,-84 dBm
G2,-83 dBm,-88 dBm,-82 dBm,-83 dBm,-78 dBm,-82 dBm,-91 dBm,-87 dBm
G2,-83 dBm,-91 dBm,-82 dBm,-91 dBm,-76 dBm,-83 dBm,-88 dBm,-87 dBm
G2,-82 dBm,-89 dBm,-82 dBm,-84 dBm,-75 dBm,-83 dBm,-89 dBm,-89 dBm
G2,-84 dBm,-90 dBm,-82 dBm,-84 dBm,-76 dBm,-82 dBm,-90 dBm,-89 dBm
G2,-84 dBm,-86 dBm,-79 dBm,-89 dBm,-75 dBm,-88 dBm,-86 dBm,-89 dBm
G2,-85 dBm,-89 dBm,-81 dBm,-85 dBm,-76 dBm,-83 dBm,-91 dBm,-87 dBm
G2,-84 dBm,-88 dBm,-79 dBm,-83 dBm,-76 dBm,-82 dBm,-82 dBm,-88 dBm
G2,-84 dBm,-89 dBm,-79 dBm,-84 dBm,-76 dBm,-82 dBm,-84 dBm,-87 dBm
G2,-88 dBm,-91 dBm,-84 dBm,-89 dBm,-74 dBm,-81 dBm,-86 dBm,-89 dBm
G2,-90 dBm,-93 dBm,-85 dBm,-88 dBm,-77 dBm,-81 dBm,-87 dBm,-88 dBm
G2,-85 dBm,-91 dBm,-80 dBm,-85 dBm,-75 dBm,-81 dBm,-86 dBm,-86 dBm
G2,-86 dBm,-95 dBm,-81 dBm,-85 dBm,-77 dBm,-78 dBm,-89 dBm,-86 dBm
G2,-88 dBm,-91 dBm,-83 dBm,-87 dBm,-77 dBm,-79 dBm,-89 dBm,-85 dBm
G2,-89 dBm,-91 dBm,-81 dBm,-85 dBm,-76 dBm,-80 dBm,-92 dBm,-86 dBm
G2,-87 dBm,-91 dBm,-82 dBm,-85 dBm,-77 dBm,-79 dBm,-89 dBm,-87 dBm
G2,-91 dBm,-89 dBm,-81 dBm,-88 dBm,-74 dBm,-79 dBm,-88 dBm,-90 dBm
G2,-88 dBm,-90 dBm,-81 dBm,-93 dBm,-74 dBm,-78 dBm,-86 dBm,-90 dBm
G2,-90 dBm,-91 dBm,-84 dBm,-88 dBm,-79 dBm,-78 dBm,-87 dBm,-89 dBm
G3,-74 dBm,-79 dBm,-84 dBm,-76 dBm,-64 dBm,-74 dBm,-82 dBm,-80 dBm
G3,-75 dBm,-79 dBm,-83 dBm,-76 dBm,-67 dBm,-78 dBm,-82 dBm,-82 dBm
G3,-73 dBm,-79 dBm,-80 dBm,-73 dBm,-68 dBm,-78 dBm,-82 dBm,-81 dBm
G3,-77 dBm,-77 dBm,-82 dBm,-75 dBm,-74 dBm,-75 dBm,-82 dBm,-80 dBm
G3,-76 dBm,-76 dBm,-83 dBm,-76 dBm,-66 dBm,-75 dBm,-79 dBm,-81 dBm
G3,-76 dBm,-76 dBm,-86 dBm,-76 dBm,-67 dBm,-74 dBm,-77 dBm,-80 dBm
G3,-73 dBm,-75 dBm,-84 dBm,-77 dBm,-65 dBm,-75 dBm,-78 dBm,-79 dBm
G3,-76 dBm,-73 dBm,-88 dBm,-78 dBm,-67 dBm,-75 dBm,-81 dBm,-79 dBm
G3,-74 dBm,-78 dBm,-88 dBm,-77 dBm,-68 dBm,-77 dBm,-77 dBm,-79 dBm
G3,-74 dBm,-78 dBm,-85 dBm,-75 dBm,-67 dBm,-74 dBm,-78 dBm,-79 dBm
G3,-74 dBm,-78 dBm,-86 dBm,-76 dBm,-68 dBm,-76 dBm,-78 dBm,-78 dBm
G3,-71 dBm,-77 dBm,-86 dBm,-77 dBm,-67 dBm,-77 dBm,-78 dBm,-78 dBm
G3,-74 dBm,-78 dBm,-87 dBm,-76 dBm,-66 dBm,-76 dBm,-79 dBm,-79 dBm
G3,-75 dBm,-77 dBm,-84 dBm,-74 dBm,-66 dBm,-76 dBm,-80 dBm,-78 dBm
G3,-72 dBm,-79 dBm,-83 dBm,-77 dBm,-65 dBm,-73 dBm,-80 dBm,-78 dBm
G3,-73 dBm,-77 dBm,-86 dBm,-74 dBm,-70 dBm,-75 dBm,-80 dBm,-80 dBm
G3,-75 dBm,-75 dBm,-87 dBm,-79 dBm,-68 dBm,-74 dBm,-82 dBm,-82 dBm
G3,-73 dBm,-79 dBm,-85 dBm,-78 dBm,-65 dBm,-74 dBm,-81 dBm,-81 dBm
G3,-73 dBm,-79 dBm,-82 dBm,-79 dBm,-69 dBm,-82 dBm,-80 dBm,-81 dBm
G3,-74 dBm,-78 dBm,-85 dBm,-80 dBm,-67 dBm,-76 dBm,-81 dBm,-82 dBm
G3,-75 dBm,-77 dBm,-82 dBm,-81 dBm,-67 dBm,-76 dBm,-83 dBm,-80 dBm
G3,-73 dBm,-78 dBm,-83 dBm,-79 dBm,-67 dBm,-79 dBm,-80 dBm,-84 dBm
G3,-75 dBm,-77 dBm,-83 dBm,-79 dBm,-66 dBm,-75 dBm,-83 dBm,-82 dBm
G3,-74 dBm,-78 dBm,-83 dBm,-79 dBm,-65 dBm,-75 dBm,-80 dBm,-81 dBm
G3,-74 dBm,-76 dBm,-84 dBm,-80 dBm,-66 dBm,-75 dBm,-78 dBm,-82 dBm
G3,-73 dBm,-79 dBm,-83 dBm,-79 dBm,-65 dBm,-76 dBm,-81 dBm,-81 dBm
G3,-72 dBm,-78 dBm,-81 dBm,-77 dBm,-65 dBm,-73 dBm,-82 dBm,-79 dBm
G3,-74 dBm,-78 dBm,-82 dBm,-75 dBm,-64 dBm,-75 dBm,-79 dBm,-81 dBm
G3,-74 dBm,-78 dBm,-82 dBm,-80 dBm,-63 dBm,-72 dBm,-79 dBm,-81 dBm
G3,-77 dBm,-77 dBm,-86 dBm,-76 dBm,-66 dBm,-75 dBm,-79 dBm,-80 dBm
G3,-75 dBm,-77 dBm,-81 dBm,-77 dBm,-69 dBm,-77 dBm,-81 dBm,-81 dBm
G3,-71 dBm,-76 dBm,-83 dBm,-81 dBm,-68 dBm,-77 dBm,-80 dBm,-79 dBm
G4,-81 dBm,-79 dBm,-81 dBm,-72 dBm,-66 dBm,-82 dBm,-78 dBm,-86 dBm
G4,-84 dBm,-80 dBm,-85 dBm,-73 dBm,-67 dBm,-79 dBm,-80 dBm,-89 dBm
G4,-83 dBm,-81 dBm,-82 dBm,-71 dBm,-66 dBm,-81 dBm,-79 dBm,-90 dBm
G4,-81 dBm,-80 dBm,-85 dBm,-69 dBm,-65 dBm,-80 dBm,-78 dBm,-88 dBm
G4,-82 dBm,-79 dBm,-82 dBm,-72 dBm,-65 dBm,-81 dBm,-77 dBm,-89 dBm
G4,-81 dBm,-81 dBm,-83 dBm,-73 dBm,-65 dBm,-80 dBm,-76 dBm,-90 dBm
G4,-79 dBm,-83 dBm,-83 dBm,-73 dBm,-68 dBm,-80 dBm,-80 dBm,-91 dBm
G4,-82 dBm,-82 dBm,-86 dBm,-72 dBm,-69 dBm,-82 dBm,-78 dBm,-94 dBm
G4,-80 dBm,-83 dBm,-80 dBm,-72 dBm,-67 dBm,-81 dBm,-77 dBm,-90 dBm
G4,-83 dBm,-79 dBm,-83 dBm,-72 dBm,-66 dBm,-82 dBm,-78 dBm,-90 dBm
G4,-81 dBm,-81 dBm,-83 dBm,-72 dBm,-68 dBm,-82 dBm,-78 dBm,-91 dBm
G4,-83 dBm,-80 dBm,-83 dBm,-72 dBm,-67 dBm,-81 dBm,-80 dBm,-90 dBm
G4,-83 dBm,-81 dBm,-81 dBm,-72 dBm,-70 dBm,-83 dBm,-77 dBm,-88 dBm
G4,-81 dBm,-81 dBm,-82 dBm,-72 dBm,-66 dBm,-79 dBm,-77 dBm,-89 dBm
G4,-82 dBm,-83 dBm,-82 dBm,-73 dBm,-67 dBm,-81 dBm,-78 dBm,-88 dBm
G4,-82 dBm,-81 dBm,-82 dBm,-74 dBm,-67 dBm,-81 dBm,-76 dBm,-88 dBm
G4,-81 dBm,-81 dBm,-83 dBm,-73 dBm,-67 dBm,-81 dBm,-77 dBm,-90 dBm
G4,-83 dBm,-80 dBm,-86 dBm,-72 dBm,-68 dBm,-81 dBm,-77 dBm,-92 dBm
G4,-84 dBm,-84 dBm,-83 dBm,-73 dBm,-68 dBm,-80 dBm,-78 dBm,-88 dBm
G4,-84 dBm,-78 dBm,-86 dBm,-73 dBm,-68 dBm,-82 dBm,-76 dBm,-88 dBm
G4,-82 dBm,-83 dBm,-88 dBm,-73 dBm,-68 dBm,-78 dBm,-76 dBm,-90 dBm
G4,-85 dBm,-82 dBm,-85 dBm,-72 dBm,-65 dBm,-83 dBm,-75 dBm,-91 dBm
G4,-85 dBm,-83 dBm,-87 dBm,-72 dBm,-65 dBm,-83 dBm,-77 dBm,-89 dBm
G4,-86 dBm,-85 dBm,-89 dBm,-67 dBm,-66 dBm,-82 dBm,-77 dBm,-90 dBm
G4,-84 dBm,-83 dBm,-85 dBm,-73 dBm,-67 dBm,-81 dBm,-76 dBm,-93 dBm
G4,-81 dBm,-83 dBm,-85 dBm,-72 dBm,-65 dBm,-81 dBm,-78 dBm,-94 dBm
G4,-85 dBm,-83 dBm,-84 dBm,-76 dBm,-65 dBm,-82 dBm,-77 dBm,-88 dBm
G4,-80 dBm,-83 dBm,-83 dBm,-71 dBm,-66 dBm,-82 dBm,-79 dBm,-94 dBm
G4,-83 dBm,-81 dBm,-81 dBm,-72 dBm,-63 dBm,-82 dBm,-79 dBm,-87 dBm
G4,-82 dBm,-79 dBm,-86 dBm,-74 dBm,-65 dBm,-80 dBm,-76 dBm,-90 dBm
G4,-84 dBm,-79 dBm,-92 dBm,-73 dBm,-66 dBm,-82 dBm,-78 dBm,-89 dBm
G4,-84 dBm,-86 dBm,0,-70 dBm,-66 dBm,-82 dBm,-83 dBm,-89 dBm
G5,-73 dBm,-85 dBm,-77 dBm,-77 dBm,-59 dBm,-78 dBm,-73 dBm,-72 dBm
G5,-72 dBm,-81 dBm,-75 dBm,-75 dBm,-57 dBm,-80 dBm,-77 dBm,-75 dBm
G5,-71 dBm,-82 dBm,-73 dBm,-75 dBm,-58 dBm,-79 dBm,-78 dBm,-72 dBm
G5,-69 dBm,-82 dBm,-74 dBm,-76 dBm,-58 dBm,-78 dBm,-76 dBm,-77 dBm
G5,-70 dBm,-87 dBm,-74 dBm,-75 dBm,-59 dBm,-79 dBm,-75 dBm,-79 dBm
G5,-71 dBm,-81 dBm,-77 dBm,-72 dBm,-59 dBm,-79 dBm,-76 dBm,-73 dBm
G5,-68 dBm,-83 dBm,-77 dBm,-70 dBm,-59 dBm,-77 dBm,-79 dBm,-74 dBm
G5,-72 dBm,-82 dBm,-75 dBm,-82 dBm,-59 dBm,-77 dBm,-77 dBm,-71 dBm
G5,-71 dBm,-83 dBm,-74 dBm,-82 dBm,-58 dBm,-79 dBm,-75 dBm,-75 dBm
G5,-72 dBm,-82 dBm,-71 dBm,-78 dBm,-58 dBm,-81 dBm,-78 dBm,-73 dBm
G5,-76 dBm,-82 dBm,-76 dBm,-84 dBm,-62 dBm,-81 dBm,-74 dBm,-75 dBm
G5,-69 dBm,-81 dBm,-74 dBm,-83 dBm,-58 dBm,-78 dBm,-75 dBm,-74 dBm
G5,-70 dBm,-81 dBm,-74 dBm,-82 dBm,-59 dBm,-81 dBm,-76 dBm,-75 dBm
G5,-70 dBm,-80 dBm,-75 dBm,-83 dBm,-58 dBm,-80 dBm,-75 dBm,-73 dBm
G5,-72 dBm,-80 dBm,-75 dBm,-76 dBm,-58 dBm,-80 dBm,-76 dBm,-71 dBm
G5,-69 dBm,-82 dBm,-74 dBm,-81 dBm,-59 dBm,-79 dBm,-78 dBm,-75 dBm
G5,-73 dBm,-82 dBm,-71 dBm,-79 dBm,-59 dBm,-79 dBm,-79 dBm,-73 dBm
G5,-70 dBm,-83 dBm,-69 dBm,-78 dBm,-57 dBm,-78 dBm,-76 dBm,-71 dBm
G5,-72 dBm,-83 dBm,-71 dBm,-77 dBm,-58 dBm,-78 dBm,-75 dBm,-71 dBm
G5,-73 dBm,-82 dBm,-72 dBm,-77 dBm,-59 dBm,-79 dBm,-76 dBm,-73 dBm
G5,-70 dBm,-81 dBm,-73 dBm,-77 dBm,-59 dBm,-80 dBm,-77 dBm,-74 dBm
G5,-71 dBm,-81 dBm,-69 dBm,-76 dBm,-59 dBm,-78 dBm,-78 dBm,-73 dBm
G5,-70 dBm,-82 dBm,-75 dBm,-78 dBm,-58 dBm,-77 dBm,-81 dBm,-78 dBm
G5,-78 dBm,-85 dBm,-77 dBm,-80 dBm,-60 dBm,-78 dBm,-79 dBm,-73 dBm
G5,-71 dBm,-84 dBm,-76 dBm,-78 dBm,-58 dBm,-77 dBm,-74 dBm,-73 dBm
G5,-73 dBm,-82 dBm,-77 dBm,-80 dBm,-57 dBm,-79 dBm,-76 dBm,-73 dBm
G5,-71 dBm,-84 dBm,-74 dBm,-80 dBm,-57 dBm,-77 dBm,-75 dBm,-74 dBm
G5,-72 dBm,-83 dBm,-76 dBm,-78 dBm,-56 dBm,-77 dBm,-76 dBm,-72 dBm
G5,-70 dBm,-87 dBm,-77 dBm,-83 dBm,-57 dBm,-84 dBm,-75 dBm,-72 dBm
G5,-70 dBm,-84 dBm,-76 dBm,-78 dBm,-57 dBm,-79 dBm,-74 dBm,-74 dBm
G5,-68 dBm,-85 dBm,-79 dBm,-76 dBm,-57 dBm,-80 dBm,-76 dBm,-78 dBm
G5,-72 dBm,0,-79 dBm,-77 dBm,-58 dBm,-78 dBm,-72 dBm,-75 dBm
G6,-70 dBm,-83 dBm,-80 dBm,-68 dBm,-58 dBm,-86 dBm,-76 dBm,-70 dBm
G6,-68 dBm,-90 dBm,-81 dBm,-62 dBm,-59 dBm,-84 dBm,-73 dBm,-66 dBm
G6,-69 dBm,-85 dBm,-83 dBm,-67 dBm,-59 dBm,-83 dBm,-74 dBm,-71 dBm
G6,-70 dBm,-85 dBm,-81 dBm,-69 dBm,-58 dBm,-81 dBm,-73 dBm,-70 dBm
G6,-66 dBm,-86 dBm,-82 dBm,-67 dBm,-59 dBm,-83 dBm,-72 dBm,-68 dBm
G6,-68 dBm,-86 dBm,-82 dBm,-68 dBm,-59 dBm,-84 dBm,-71 dBm,-69 dBm
G6,-68 dBm,-87 dBm,-84 dBm,-68 dBm,-58 dBm,-85 dBm,-72 dBm,-69 dBm
G6,-69 dBm,-84 dBm,-83 dBm,-67 dBm,-59 dBm,-81 dBm,-74 dBm,-71 dBm
G6,-70 dBm,-86 dBm,-87 dBm,-67 dBm,-59 dBm,-82 dBm,-73 dBm,-69 dBm
G6,-71 dBm,-86 dBm,-78 dBm,-68 dBm,-59 dBm,-86 dBm,-73 dBm,-72 dBm
G6,-69 dBm,-87 dBm,-78 dBm,-69 dBm,-58 dBm,-86 dBm,-72 dBm,-69 dBm
G6,-70 dBm,-88 dBm,-77 dBm,-69 dBm,-58 dBm,-85 dBm,-72 dBm,-69 dBm
G6,-70 dBm,-88 dBm,-77 dBm,-67 dBm,-58 dBm,-84 dBm,-72 dBm,-71 dBm
G6,-71 dBm,-88 dBm,-77 dBm,-68 dBm,-58 dBm,-85 dBm,-72 dBm,-71 dBm
G6,-71 dBm,-86 dBm,-78 dBm,-67 dBm,-58 dBm,-86 dBm,-72 dBm,-69 dBm
G6,-69 dBm,-87 dBm,-76 dBm,-66 dBm,-57 dBm,-82 dBm,-73 dBm,-70 dBm
G6,-71 dBm,-86 dBm,-76 dBm,-70 dBm,-57 dBm,-83 dBm,-72 dBm,-68 dBm
G6,-71 dBm,-87 dBm,-77 dBm,-69 dBm,-55 dBm,-84 dBm,-74 dBm,-69 dBm
G6,-71 dBm,-87 dBm,-77 dBm,-68 dBm,-58 dBm,-84 dBm,-74 dBm,-69 dBm
G6,-70 dBm,-86 dBm,-77 dBm,-69 dBm,-58 dBm,-83 dBm,-73 dBm,-70 dBm
G6,-70 dBm,-87 dBm,-78 dBm,-68 dBm,-57 dBm,-89 dBm,-73 dBm,-71 dBm
G6,-70 dBm,-88 dBm,-79 dBm,-67 dBm,-57 dBm,-84 dBm,-73 dBm,-68 dBm
G6,-70 dBm,-86 dBm,-76 dBm,-68 dBm,-58 dBm,-84 dBm,-69 dBm,-69 dBm
G6,-72 dBm,-85 dBm,-78 dBm,-67 dBm,-58 dBm,-84 dBm,-73 dBm,-70 dBm
G6,-71 dBm,-84 dBm,-76 dBm,-69 dBm,-57 dBm,-84 dBm,-71 dBm,-70 dBm
G6,-70 dBm,-86 dBm,-76 dBm,-68 dBm,-56 dBm,-84 dBm,-72 dBm,-69 dBm
G6,-72 dBm,-87 dBm,-76 dBm,-62 dBm,-55 dBm,-84 dBm,-72 dBm,-67 dBm
G6,-72 dBm,-88 dBm,-78 dBm,-68 dBm,-59 dBm,-87 dBm,-72 dBm,-69 dBm
G6,-70 dBm,-87 dBm,-75 dBm,-67 dBm,-58 dBm,-89 dBm,-72 dBm,-69 dBm
G6,-68 dBm,-85 dBm,-80 dBm,-69 dBm,-59 dBm,-88 dBm,-72 dBm,-67 dBm
G6,-69 dBm,-86 dBm,-80 dBm,-71 dBm,-57 dBm,0,-73 dBm,-69 dBm
G6,-69 dBm,-83 dBm,-84 dBm,-73 dBm,-58 dBm,0,-72 dBm,-70 dBm
G7,-70 dBm,-85 dBm,-78 dBm,-84 dBm,-66 dBm,-90 dBm,-86 dBm,-84 dBm
G7,-70 dBm,-83 dBm,-79 dBm,-82 dBm,-64 dBm,-91 dBm,-77 dBm,-81 dBm
G7,-72 dBm,-85 dBm,-76 dBm,-84 dBm,-68 dBm,-89 dBm,-80 dBm,-88 dBm
G7,-69 dBm,-87 dBm,-75 dBm,-82 dBm,-67 dBm,-87 dBm,-78 dBm,-82 dBm
G7,-72 dBm,-86 dBm,-75 dBm,-87 dBm,-73 dBm,-85 dBm,-87 dBm,-75 dBm
G7,-73 dBm,-90 dBm,-75 dBm,-85 dBm,-72 dBm,-84 dBm,-84 dBm,-77 dBm
G7,-75 dBm,-90 dBm,-76 dBm,-84 dBm,-73 dBm,-86 dBm,-84 dBm,-77 dBm
G7,-74 dBm,-88 dBm,-76 dBm,-82 dBm,-72 dBm,-86 dBm,-85 dBm,-77 dBm
G7,-75 dBm,-90 dBm,-76 dBm,-84 dBm,-72 dBm,-86 dBm,-85 dBm,-79 dBm
G7,-75 dBm,-92 dBm,-74 dBm,-83 dBm,-73 dBm,-87 dBm,-87 dBm,-81 dBm
G7,-76 dBm,-88 dBm,-74 dBm,-86 dBm,-74 dBm,-85 dBm,-86 dBm,-78 dBm
G7,-76 dBm,-90 dBm,-75 dBm,-86 dBm,-73 dBm,-84 dBm,-87 dBm,-77 dBm
G7,-71 dBm,-93 dBm,-75 dBm,-85 dBm,-72 dBm,-86 dBm,-91 dBm,-80 dBm
G7,-73 dBm,-92 dBm,-77 dBm,-84 dBm,-72 dBm,-85 dBm,-88 dBm,-78 dBm
G7,-74 dBm,-92 dBm,-76 dBm,-80 dBm,-71 dBm,-84 dBm,-85 dBm,-78 dBm
G7,-78 dBm,-92 dBm,-76 dBm,-86 dBm,-72 dBm,-83 dBm,-87 dBm,-80 dBm
G7,-76 dBm,-92 dBm,-75 dBm,-88 dBm,-71 dBm,-84 dBm,-87 dBm,-80 dBm
G7,-71 dBm,-93 dBm,-77 dBm,-88 dBm,-76 dBm,-85 dBm,-90 dBm,-77 dBm
G7,-72 dBm,-90 dBm,-75 dBm,-87 dBm,-71 dBm,-85 dBm,-86 dBm,-83 dBm
G7,-69 dBm,-88 dBm,-74 dBm,-83 dBm,-74 dBm,-86 dBm,-86 dBm,-80 dBm
G7,-72 dBm,-90 dBm,-74 dBm,-84 dBm,-74 dBm,-87 dBm,-85 dBm,-80 dBm
G7,-72 dBm,-91 dBm,-79 dBm,-85 dBm,-73 dBm,-84 dBm,-91 dBm,-81 dBm
G7,-71 dBm,-92 dBm,-75 dBm,-84 dBm,-75 dBm,-85 dBm,-87 dBm,-79 dBm
G7,-73 dBm,-93 dBm,-77 dBm,-93 dBm,-76 dBm,-84 dBm,-83 dBm,-80 dBm
G7,-74 dBm,-90 dBm,-75 dBm,-82 dBm,-71 dBm,-85 dBm,-83 dBm,-80 dBm
G7,-75 dBm,-91 dBm,-76 dBm,-82 dBm,-74 dBm,-83 dBm,-86 dBm,-84 dBm
G7,-73 dBm,-92 dBm,-75 dBm,-81 dBm,-73 dBm,-86 dBm,-83 dBm,-83 dBm
G7,-76 dBm,-91 dBm,-76 dBm,-84 dBm,-72 dBm,-84 dBm,-85 dBm,-81 dBm
G7,-73 dBm,-92 dBm,-74 dBm,-83 dBm,-72 dBm,-83 dBm,-83 dBm,-80 dBm
G7,-78 dBm,-90 dBm,-75 dBm,-84 dBm,-74 dBm,-84 dBm,-80 dBm,-79 dBm
G7,-72 dBm,-89 dBm,-75 dBm,-84 dBm,-72 dBm,-84 dBm,-84 dBm,-81 dBm
G7,-76 dBm,0,-77 dBm,-83 dBm,-74 dBm,-84 dBm,-88 dBm,-81 dBm
G7,-74 dBm,0,-77 dBm,-82 dBm,-72 dBm,-83 dBm,-85 dBm,-82 dBm
G8,-68 dBm,-86 dBm,-84 dBm,-81 dBm,-73 dBm,-91 dBm,-90 dBm,-78 dBm
G8,-67 dBm,-83 dBm,-86 dBm,-79 dBm,-75 dBm,-92 dBm,-83 dBm,-77 dBm
G8,-66 dBm,-84 dBm,-91 dBm,-83 dBm,-71 dBm,-91 dBm,-85 dBm,-78 dBm
G8,-64 dBm,-85 dBm,-82 dBm,-84 dBm,-82 dBm,-91 dBm,-89 dBm,-78 dBm
G8,-68 dBm,-77 dBm,-86 dBm,-89 dBm,-74 dBm,-92 dBm,-90 dBm,-76 dBm
G8,-65 dBm,-83 dBm,-85 dBm,-84 dBm,-74 dBm,-92 dBm,-94 dBm,-77 dBm
G8,-72 dBm,-86 dBm,-86 dBm,-85 dBm,-73 dBm,-92 dBm,-89 dBm,-75 dBm
G8,-68 dBm,-84 dBm,-89 dBm,-86 dBm,-81 dBm,-93 dBm,-86 dBm,-77 dBm
G8,-66 dBm,-85 dBm,-83 dBm,-86 dBm,-74 dBm,-93 dBm,-79 dBm,-76 dBm
G8,-65 dBm,-90 dBm,-84 dBm,-88 dBm,-75 dBm,-92 dBm,-91 dBm,-79 dBm
G8,-70 dBm,-82 dBm,-82 dBm,-86 dBm,-75 dBm,-93 dBm,-85 dBm,-82 dBm
G8,-68 dBm,-83 dBm,-84 dBm,-90 dBm,-71 dBm,-88 dBm,-87 dBm,-78 dBm
G8,-68 dBm,-83 dBm,-83 dBm,-88 dBm,-75 dBm,-90 dBm,-88 dBm,-77 dBm
G8,-69 dBm,-83 dBm,-85 dBm,-91 dBm,-77 dBm,-91 dBm,-83 dBm,-78 dBm
