timestamp,CSG518-1,CSG518-2,CSG518-3,CSG518-4,CSG518-5,CSG518-6,CSG518-7,CSG518-8,grid
5840736,-74,-61,-55,-88,-74,-80,-60,-86,B08
5846265,-74,-70,-54,-89,-75,-81,-60,-87,B08
5855794,-71,-61,-54,-90,-75,-81,-59,-87,B08
5855794,-71,-61,-54,-90,-75,-81,-59,-87,B08
5861324,-74,-61,-54,-88,-75,-82,-59,-86,B08
5870854,-73,-62,-60,-88,-75,-83,-59,-86,B08
5870854,-73,-62,-60,-88,-75,-83,-59,-86,B08
5876383,-74,-72,-54,-92,-72,-81,-59,-87,B08
5885912,-74,-62,-56,-90,-74,-81,-59,-87,B08
5885912,-74,-62,-56,-90,-74,-81,-59,-87,B08
5891442,-74,-61,-54,-85,-74,-81,-59,-88,B08
5900971,-74,-62,-56,-92,-74,-84,-59,-89,B08
5906499,-74,-61,-54,-91,-73,-86,-59,-88,B08
5906499,-74,-61,-54,-91,-73,-86,-59,-88,B08
5912029,-80,-61,-51,-87,-74,-81,-59,-86,B08
5921557,-75,-61,-53,-88,-75,-81,-59,-86,B08
5921557,-75,-61,-53,-88,-75,-81,-59,-86,B08
5927088,-74,-61,-54,-88,-74,-80,-59,-86,B08
5936616,-72,-62,-54,-87,-73,-82,-58,-88,B08
5942144,-76,-66,-52,-86,-75,-81,-59,-88,B08
5947673,-75,-61,-54,-89,-71,-83,-59,-87,B08
5947673,-75,-61,-54,-89,-71,-83,-59,-87,B08
5953202,-76,-61,-54,-89,-71,-84,-57,-86,B08
5962730,-74,-61,-55,-91,-71,-86,-59,-85,B08
5962730,-74,-61,-55,-91,-71,-86,-59,-85,B08
5968260,-75,-62,-56,-91,-70,-82,-60,-86,B08
5977788,-74,-61,-54,-89,-73,-84,-59,-87,B08
5977788,-74,-61,-54,-89,-73,-84,-59,-87,B08
5983316,-74,-61,-55,-91,-72,-82,-59,-87,B08
5992844,-74,-62,-54,-88,-70,-81,-59,-88,B08
5992844,-74,-62,-54,-88,-70,-81,-59,-88,B08
5998372,-75,-62,-55,-90,-74,-84,-59,-85,B08
6007902,-76,-62,-54,-88,-74,-84,-59,-88,B08
6007902,-76,-62,-54,-88,-74,-84,-59,-88,B08
8839744,-71,-89,-75,-84,-60,-71,-73,-88,C00
8849076,-72,-85,-82,-84,-59,-68,-71,-89,C00
8854403,-72,-87,-79,-87,-59,-70,-70,-87,C00
8859730,-74,-90,-79,-86,-60,-70,-72,-91,C00
8859730,-74,-90,-79,-86,-60,-70,-72,-91,C00
8865059,-73,-87,-77,-85,-61,-68,-71,-91,C00
8874387,-72,-88,-82,-90,-60,-68,-71,-90,C00
8879714,-73,-85,-90,-87,-61,-68,-71,-89,C00
8885043,-71,-85,-83,-87,-59,-68,-68,-90,C00
8885043,-71,-85,-83,-87,-59,-68,-68,-90,C00
8890574,-73,-88,-77,-86,-61,-68,-73,-90,C00
8899903,-72,-86,-81,-87,-61,-67,-73,-91,C00
8899903,-72,-86,-81,-87,-61,-67,-73,-91,C00
8905234,-73,-86,-82,-86,-60,-68,-71,-88,C00
8905234,-73,-86,-82,-86,-60,-68,-71,-88,C00
8915563,-68,-88,-80,-84,-60,-69,-72,-91,C00
8924892,-74,-86,-85,-86,-60,-69,-70,-90,C00
8924892,-74,-86,-85,-86,-60,-69,-70,-90,C00
8930421,-72,-91,-81,-85,-60,-69,-72,-87,C00
8939951,-75,-86,-78,-85,-59,-67,-71,-90,C00
8945481,-71,-88,-79,-85,-59,-69,-72,-91,C00
8945481,-71,-88,-79,-85,-59,-69,-72,-91,C00
8951013,-71,-89,-77,-85,-60,-68,-71,-89,C00
8960543,-72,-84,-76,-84,-60,-69,-80,-89,C00
8960543,-72,-84,-76,-84,-60,-69,-80,-89,C00
8965874,-73,-86,-79,-84,-60,-73,-85,-90,C00
8975203,-74,-86,-81,-85,-61,-69,-79,-90,C00
8980535,-74,-83,-80,-86,-60,-69,-81,-89,C00
8985865,-73,-87,-80,-86,-61,-71,-80,-87,C00
8985865,-73,-87,-80,-86,-61,-71,-80,-87,C00
8991197,-73,-88,-81,-88,-60,-69,-80,-89,C00
9000528,-73,-88,-84,-87,-61,-69,-72,-90,C00
9005857,-73,-86,-79,-84,-60,-69,-73,-91,C00
9005857,-73,-86,-79,-84,-60,-69,-73,-91,C00
9011188,-72,-83,-79,-86,-60,-69,-66,-90,C00
9020517,-73,-88,-78,-87,-61,-69,-70,-87,C00
9025844,-73,-87,-78,-87,-58,-69,-66,-90,C00
9025844,-73,-87,-78,-87,-58,-69,-66,-90,C00
9031173,-74,-87,-80,-83,-60,-68,-73,-86,C00
9031173,-74,-87,-80,-83,-60,-68,-73,-86,C00
9041505,-71,-84,-86,-85,-61,-69,-71,-91,C00
9050834,-70,-86,-84,-84,-60,-70,-70,-90,C00
9056165,-73,-87,-86,-84,-60,-69,-69,-90,C00
9056165,-73,-87,-86,-84,-60,-69,-69,-90,C00
9061496,-74,-83,-80,-85,-60,-70,-70,-86,C00
9070825,-73,-85,-83,-85,-60,-70,-66,-92,C00
9076153,-73,-84,-82,-85,-60,-69,-71,-92,C00
9076153,-73,-84,-82,-85,-60,-69,-71,-92,C00
9081483,-73,-87,-89,-85,-61,-69,-72,-87,C00
9090811,-72,-87,-83,-87,-60,-70,-68,-90,C00
9096140,-74,-89,-78,-84,-61,-66,-71,-89,C00
9101472,-73,-87,-90,-85,-61,-69,-71,-91,C00
9101472,-73,-87,-90,-85,-61,-69,-71,-91,C00
9106802,-72,-84,-88,-84,-60,-69,-69,-89,C00
9116133,-72,-86,-84,-85,-60,-70,-71,-87,C00
9121463,-72,-88,-80,-84,-61,-69,-69,-89,C00
9121463,-72,-88,-80,-84,-61,-69,-69,-89,C00
9126791,-73,-89,-80,-85,-61,-66,-70,-91,C00
9220849,-69,-76,-63,-86,-73,-57,-68,-87,C01
9226181,-69,-74,-64,-85,-79,-57,-71,-87,C01
9226181,-69,-74,-64,-85,-79,-57,-71,-87,C01
9231509,-72,-74,-65,-87,-72,-56,-72,-83,C01
9241038,-68,-74,-64,-88,-77,-59,-71,-85,C01
9241038,-68,-74,-64,-88,-77,-59,-71,-85,C01
9246569,-71,-73,-65,-86,-75,-72,-73,-85,C01
9246569,-71,-73,-65,-86,-75,-72,-73,-85,C01
9256898,-72,-75,-64,-88,-75,-54,-80,-90,C01
9266427,-75,-74,-64,-85,-72,-56,-73,-86,C01
9266427,-75,-74,-64,-85,-72,-56,-73,-86,C01
9271957,-73,-73,-65,-88,-74,-58,-67,-84,C01
9271957,-73,-73,-65,-88,-74,-58,-67,-84,C01
9282487,-75,-74,-65,-87,-75,-57,-73,-86,C01
9292018,-72,-75,-64,-86,-76,-56,-73,-88,C01
9297348,-71,-76,-66,-87,-76,-56,-72,-86,C01
9297348,-71,-76,-66,-87,-76,-56,-72,-86,C01
9302679,-70,-76,-66,-89,-72,-57,-73,-85,C01
9312010,-73,-75,-66,-88,-70,-57,-72,-85,C01
9312010,-73,-75,-66,-88,-70,-57,-72,-85,C01
9317543,-74,-75,-66,-87,-74,-56,-72,-85,C01
9327071,-72,-74,-65,-87,-73,-57,-76,-86,C01
9327071,-72,-74,-65,-87,-73,-57,-76,-86,C01
9332602,-73,-75,-63,-87,-74,-57,-76,-86,C01
9332602,-73,-75,-63,-87,-74,-57,-76,-86,C01
9343136,-73,-75,-64,-86,-72,-57,-76,-87,C01
9352665,-73,-74,-63,-86,-76,-56,-75,-85,C01
9352665,-73,-74,-63,-86,-76,-56,-75,-85,C01
9357998,-72,-74,-64,-86,-75,-57,-73,-87,C01
9367527,-70,-76,-64,-87,-75,-56,-75,-87,C01
9372855,-72,-78,-63,-88,-74,-57,-73,-83,C01
9372855,-72,-78,-63,-88,-74,-57,-73,-83,C01
9378187,-72,-73,-64,-88,-75,-56,-71,-87,C01
9387718,-72,-75,-63,-87,-76,-55,-76,-87,C01
9387718,-72,-75,-63,-87,-76,-55,-76,-87,C01
9393250,-71,-74,-64,-90,-74,-57,-73,-87,C01
9402578,-71,-75,-64,-88,-73,-57,-73,-87,C01
9407906,-71,-75,-64,-87,-74,-57,-74,-87,C01
9413439,-72,-75,-64,-88,-73,-57,-75,-89,C01
9413439,-72,-75,-64,-88,-73,-57,-75,-89,C01
9418768,-73,-74,-65,-88,-73,-55,-74,-88,C01
9428302,-72,-74,-65,-88,-76,-54,-73,-86,C01
9428302,-72,-74,-65,-88,-76,-54,-73,-86,C01
9433835,-72,-76,-63,-89,-75,-57,-72,-88,C01
9443366,-73,-74,-63,-88,-72,-57,-71,-87,C01
9443366,-73,-74,-63,-88,-72,-57,-71,-87,C01
9448896,-74,-75,-64,-88,-74,-57,-73,-88,C01
9458224,-71,-74,-64,-88,-74,-57,-73,-88,C01
9463554,-71,-75,-64,-90,-74,-56,-74,-87,C01
9463554,-71,-75,-64,-90,-74,-56,-74,-87,C01
9469086,-71,-73,-64,-87,-74,-58,-74,-88,C01
9478616,-73,-74,-62,-86,-73,-58,-74,-86,C01
9483948,-71,-74,-63,-86,-74,-57,-75,-86,C01
9483948,-71,-74,-63,-86,-74,-57,-75,-86,C01
9489480,-68,-74,-65,-85,-74,-57,-75,-87,C01
9499008,-72,-74,-65,-87,-74,-58,-77,-87,C01
9499008,-72,-74,-65,-87,-74,-58,-77,-87,C01
9504538,-72,-74,-65,-87,-76,-58,-76,-85,C01
9600525,-68,-77,-73,-84,-69,-58,-63,-83,C02
9600525,-68,-77,-73,-84,-69,-58,-63,-83,C02
9610855,-70,-79,-73,-85,-71,-58,-63,-82,C02
9620185,-72,-79,-73,-86,-69,-59,-62,-83,C02
9625514,-72,-79,-72,-83,-70,-59,-63,-83,C02
9630842,-70,-78,-72,-86,-72,-60,-62,-82,C02
9630842,-70,-78,-72,-86,-72,-60,-62,-82,C02
9636170,-70,-77,-72,-86,-71,-60,-62,-82,C02
9645499,-72,-76,-73,-85,-69,-58,-62,-83,C02
9650827,-71,-79,-72,-85,-69,-60,-62,-80,C02
9650827,-71,-79,-72,-85,-69,-60,-62,-80,C02
9656157,-70,-78,-73,-86,-70,-59,-62,-83,C02
9665490,-68,-78,-73,-85,-69,-60,-61,-84,C02
9670821,-70,-79,-72,-83,-70,-59,-59,-82,C02
9676151,-70,-79,-74,-85,-70,-59,-61,-84,C02
9676151,-70,-79,-74,-85,-70,-59,-61,-84,C02
9681480,-71,-81,-73,-88,-71,-59,-62,-81,C02
9690807,-70,-76,-70,-85,-67,-59,-60,-82,C02
9696138,-70,-80,-70,-83,-71,-60,-62,-81,C02
9696138,-70,-80,-70,-83,-71,-60,-62,-81,C02
9701467,-68,-76,-70,-84,-69,-57,-61,-81,C02
9710796,-68,-78,-70,-85,-68,-60,-62,-82,C02
9716126,-70,-79,-69,-84,-70,-60,-62,-83,C02
9721458,-69,-71,-68,-81,-67,-59,-63,-84,C02
9721458,-69,-71,-68,-81,-67,-59,-63,-84,C02
9726789,-70,-79,-70,-84,-67,-59,-63,-85,C02
9736116,-69,-78,-69,-84,-66,-59,-64,-85,C02
9741446,-69,-79,-69,-85,-66,-57,-62,-84,C02
9746774,-67,-79,-68,-86,-73,-57,-63,-83,C02
9746774,-67,-79,-68,-86,-73,-57,-63,-83,C02
9752106,-68,-78,-70,-86,-67,-59,-63,-81,C02
9761438,-71,-79,-69,-81,-67,-59,-63,-84,C02
9766768,-69,-84,-70,-85,-67,-58,-64,-83,C02
9766768,-69,-84,-70,-85,-67,-58,-64,-83,C02
9772096,-69,-79,-70,-84,-67,-59,-62,-84,C02
9781423,-67,-79,-69,-86,-67,-59,-64,-83,C02
9786753,-68,-80,-71,-85,-68,-59,-63,-84,C02
9792082,-69,-80,-69,-87,-67,-59,-64,-83,C02
9792082,-69,-80,-69,-87,-67,-59,-64,-83,C02
9797409,-68,-79,-70,-88,-65,-59,-63,-84,C02
9806740,-70,-76,-70,-86,-65,-60,-63,-83,C02
9812067,-68,-78,-70,-86,-66,-59,-63,-86,C02
9817396,-70,-77,-72,-89,-69,-60,-63,-84,C02
9817396,-70,-77,-72,-89,-69,-60,-63,-84,C02
9822730,-69,-79,-70,-87,-67,-59,-64,-84,C02
9822730,-69,-79,-70,-87,-67,-59,-64,-84,C02
9833059,-69,-78,-71,-87,-64,-59,-63,-84,C02
9842389,-70,-77,-72,-88,-65,-59,-63,-87,C02
9847717,-70,-80,-74,-87,-65,-59,-62,-86,C02
9847717,-70,-80,-74,-87,-65,-59,-62,-86,C02
9853048,-70,-78,-72,-89,-64,-59,-64,-85,C02
9853048,-70,-78,-72,-89,-64,-59,-64,-85,C02
9863376,-69,-78,-73,-87,-66,-67,-63,-85,C02
9872705,-66,-78,-73,-86,-65,-58,-60,-87,C02
9878033,-68,-85,-70,-91,-63,-58,-63,-84,C02
9985694,-71,-67,-64,-81,-64,-70,-58,-80,C03
9991025,-76,-70,-70,-82,-55,-69,-57,-80,C03
9996355,-72,-71,-64,-81,-55,-71,-58,-79,C03
9996355,-72,-71,-64,-81,-55,-71,-58,-79,C03
10001683,-72,-71,-67,-82,-59,-69,-58,-79,C03
10001683,-72,-71,-67,-82,-59,-69,-58,-79,C03
10012012,-72,-71,-65,-84,-56,-69,-58,-78,C03
10021341,-71,-71,-65,-84,-56,-79,-58,-78,C03
10026671,-71,-71,-67,-82,-58,-69,-57,-79,C03
10031999,-70,-71,-67,-82,-57,-68,-58,-80,C03
10031999,-70,-71,-67,-82,-57,-68,-58,-80,C03
10037330,-69,-70,-68,-81,-56,-68,-58,-80,C03
10037330,-69,-70,-68,-81,-56,-68,-58,-80,C03
10047660,-72,-72,-66,-78,-73,-69,-60,-80,C03
10056990,-76,-70,-70,-84,-55,-67,-59,-80,C03
10062318,-73,-71,-65,-80,-59,-69,-58,-80,C03
10067650,-71,-71,-71,-80,-57,-70,-54,-80,C03
10067650,-71,-71,-71,-80,-57,-70,-54,-80,C03
10072980,-72,-70,-70,-83,-57,-71,-58,-79,C03
10082309,-71,-70,-65,-81,-58,-72,-59,-79,C03
10082309,-71,-70,-65,-81,-58,-72,-59,-79,C03
10088638,-73,-70,-66,-82,-57,-70,-58,-80,C03
10097969,-75,-71,-67,-82,-57,-71,-58,-80,C03
10103297,-79,-70,-73,-84,-57,-73,-60,-82,C03
10108630,-73,-69,-71,-79,-58,-71,-64,-81,C03
10113959,-74,-71,-69,-80,-55,-71,-58,-80,C03
10113959,-74,-71,-69,-80,-55,-71,-58,-80,C03
10119287,-76,-71,-65,-80,-57,-72,-61,-80,C03
10119287,-76,-71,-65,-80,-57,-72,-61,-80,C03
10129617,-78,-70,-68,-80,-57,-71,-60,-83,C03
10138948,-74,-70,-70,-82,-57,-70,-58,-80,C03
10144277,-73,-71,-71,-80,-57,-68,-58,-79,C03
10144277,-73,-71,-71,-80,-57,-68,-58,-79,C03
10149605,-75,-72,-69,-83,-57,-70,-57,-79,C03
10158935,-76,-72,-67,-81,-55,-71,-58,-79,C03
10164264,-75,-71,-68,-80,-59,-69,-58,-78,C03
10169595,-75,-66,-69,-81,-58,-71,-57,-76,C03
10169595,-75,-66,-69,-81,-58,-71,-57,-76,C03
10174925,-74,-72,-66,-84,-57,-71,-58,-80,C03
10184254,-74,-68,-70,-82,-57,-71,-59,-79,C03
10189581,-75,-71,-68,-83,-57,-79,-59,-79,C03
10194910,-73,-71,-69,-83,-58,-70,-58,-79,C03
10194910,-73,-71,-69,-83,-58,-70,-58,-79,C03
10200238,-73,-71,-69,-84,-58,-70,-58,-80,C03
10200238,-73,-71,-69,-84,-58,-70,-58,-80,C03
10210574,-74,-71,-69,-84,-56,-80,-58,-80,C03
10219903,-72,-71,-68,-83,-55,-68,-58,-80,C03
10225235,-77,-71,-68,-85,-55,-68,-58,-81,C03
10230563,-71,-67,-71,-82,-58,-72,-59,-78,C03
10235892,-73,-71,-68,-82,-54,-72,-59,-79,C03
10241227,-73,-71,-69,-82,-57,-71,-58,-80,C03
10241227,-73,-71,-69,-82,-57,-71,-58,-80,C03
10246556,-71,-72,-67,-82,-57,-70,-59,-79,C03
10255885,-72,-73,-68,-82,-72,-71,-58,-78,C03
10261213,-72,-72,-68,-82,-56,-79,-58,-80,C03
10261213,-72,-72,-68,-82,-56,-79,-58,-80,C03
10266543,-72,-71,-68,-83,-57,-71,-66,-79,C03
10275873,-72,-71,-68,-83,-57,-71,-58,-79,C03
10281204,-71,-71,-67,-82,-57,-68,-58,-79,C03
10286533,-71,-72,-69,-82,-58,-72,-58,-78,C03
10286533,-71,-72,-69,-82,-58,-72,-58,-78,C03
10291863,-70,-71,-71,-79,-57,-70,-58,-79,C03
10387525,-70,-80,-65,-80,-65,-86,-60,-85,C04
10396852,-70,-78,-62,-80,-71,-83,-63,-78,C04
10402179,-75,-77,-59,-80,-63,-86,-64,-86,C04
10407506,-69,-76,-61,-78,-64,-82,-62,-79,C04
10407506,-69,-76,-61,-78,-64,-82,-62,-79,C04
10412837,-72,-75,-63,-78,-68,-87,-59,-79,C04
10422165,-73,-77,-70,-77,-65,-82,-61,-79,C04
10427495,-70,-77,-61,-78,-65,-83,-58,-78,C04
10427495,-70,-77,-61,-78,-65,-83,-58,-78,C04
10432823,-72,-75,-62,-78,-65,-82,-61,-77,C04
10432823,-72,-75,-62,-78,-65,-82,-61,-77,C04
10443152,-72,-79,-62,-80,-68,-80,-69,-79,C04
10452480,-70,-73,-66,-80,-64,-91,-62,-81,C04
10457809,-72,-77,-61,-79,-65,-79,-61,-80,C04
10457809,-72,-77,-61,-79,-65,-79,-61,-80,C04
10463141,-79,-77,-61,-80,-64,-90,-68,-79,C04
10472468,-73,-78,-64,-77,-62,-83,-62,-80,C04
10477800,-74,-76,-65,-79,-73,-83,-62,-79,C04
10483128,-71,-78,-62,-77,-76,-83,-61,-79,C04
10483128,-71,-78,-62,-77,-76,-83,-61,-79,C04
10488457,-72,-76,-61,-80,-78,-86,-63,-79,C04
10497785,-68,-77,-63,-78,-70,-91,-62,-79,C04
10503118,-73,-82,-64,-78,-66,-86,-60,-92,C04
10503118,-73,-82,-64,-78,-66,-86,-60,-92,C04
10508447,-73,-78,-62,-80,-63,-85,-63,-77,C04
10517778,-71,-79,-61,-78,-67,-88,-62,-78,C04
10523110,-70,-79,-61,-78,-74,-90,-63,-79,C04
10523110,-70,-79,-61,-78,-74,-90,-63,-79,C04
10528438,-68,-79,-62,-81,-69,-89,-63,-79,C04
10537767,-71,-79,-59,-77,-73,-91,-64,-78,C04
10543097,-71,-77,-62,-79,-69,-93,-63,-78,C04
10548427,-72,-77,-62,-79,-66,-92,-62,-80,C04
10548427,-72,-77,-62,-79,-66,-92,-62,-80,C04
10553760,-73,-78,-62,-79,-65,-88,-61,-79,C04
10563091,-72,-78,-63,-79,-67,-87,-64,-78,C04
10568421,-71,-78,-62,-79,-65,-86,-64,-79,C04
10573749,-74,-75,-62,-79,-69,-88,-62,-79,C04
10573749,-74,-75,-62,-79,-69,-88,-62,-79,C04
10579078,-74,-78,-62,-78,-68,-89,-63,-78,C04
10588409,-71,-80,-64,-81,-65,-88,-61,-78,C04
10593738,-71,-76,-63,-76,-68,-87,-62,-79,C04
10593738,-71,-76,-63,-76,-68,-87,-62,-79,C04
10599066,-72,-79,-62,-79,-68,-86,-63,-78,C04
10608396,-70,-86,-64,-79,-63,-84,-61,-79,C04
10613726,-72,-79,-63,-78,-61,-87,-62,-81,C04
10619057,-73,-76,-62,-77,-72,-90,-62,-79,C04
10619057,-73,-76,-62,-77,-72,-90,-62,-79,C04
10624389,-71,-78,-62,-80,-75,-89,-62,-79,C04
10633717,-71,-78,-63,-79,-68,-89,-62,-80,C04
10639047,-70,-75,-62,-81,-70,-82,-58,-80,C04
10644375,-72,-81,-62,-82,-77,-85,-63,-78,C04
10644375,-72,-81,-62,-82,-77,-85,-63,-78,C04
10649703,-70,-78,-61,-78,-70,-85,-62,-82,C04
10659035,-72,-78,-64,-79,-70,-89,-61,-79,C04
10664363,-79,-79,-63,-79,-62,-90,-63,-78,C04
10669693,-71,-78,-64,-79,-63,-87,-62,-79,C04
10787349,-64,-68,-59,-85,-67,-75,-60,-79,C05
10787349,-64,-68,-59,-85,-67,-75,-60,-79,C05
10792677,-66,-67,-61,-85,-65,-77,-62,-75,C05
10802005,-64,-66,-61,-84,-68,-76,-60,-77,C05
10807332,-63,-68,-59,-86,-67,-79,-62,-78,C05
10812660,-63,-68,-59,-84,-65,-77,-63,-78,C05
10812660,-63,-68,-59,-84,-65,-77,-63,-78,C05
10817990,-64,-68,-59,-84,-65,-79,-63,-78,C05
10827318,-66,-69,-61,-83,-68,-78,-61,-79,C05
10832647,-61,-69,-61,-84,-64,-79,-62,-76,C05
10832647,-61,-69,-61,-84,-64,-79,-62,-76,C05
10837976,-63,-68,-63,-81,-71,-77,-63,-77,C05
10848305,-63,-69,-62,-85,-67,-78,-63,-78,C05
10848305,-63,-69,-62,-85,-67,-78,-63,-78,C05
10853637,-63,-68,-61,-83,-67,-81,-60,-79,C05
10862967,-64,-70,-61,-85,-71,-77,-60,-85,C05
10868299,-64,-68,-62,-87,-68,-77,-62,-77,C05
10868299,-64,-68,-62,-87,-68,-77,-62,-77,C05
10873628,-63,-68,-61,-86,-67,-77,-63,-78,C05
10882957,-62,-69,-63,-85,-67,-77,-63,-79,C05
10888286,-62,-68,-62,-85,-66,-77,-61,-77,C05
10893616,-62,-68,-61,-85,-66,-79,-61,-78,C05
10893616,-62,-68,-61,-85,-66,-79,-61,-78,C05
10898946,-62,-68,-62,-82,-65,-77,-63,-78,C05
10908279,-63,-69,-62,-84,-66,-77,-62,-78,C05
10913610,-64,-69,-62,-82,-68,-76,-63,-77,C05
10913610,-64,-69,-62,-82,-68,-76,-63,-77,C05
10918940,-64,-69,-59,-85,-68,-78,-61,-82,C05
10928271,-62,-69,-62,-83,-65,-76,-64,-77,C05
10933599,-63,-69,-62,-85,-67,-77,-60,-77,C05
10938929,-64,-69,-61,-82,-68,-75,-61,-78,C05
11061261,-63,-68,-63,-84,-67,-77,-62,-77,C05
11066590,-62,-69,-61,-82,-65,-78,-63,-77,C05
11071918,-63,-68,-61,-85,-65,-79,-59,-77,C05
11071918,-63,-68,-61,-85,-65,-79,-59,-77,C05
11077246,-64,-68,-61,-84,-64,-78,-62,-77,C05
11086573,-63,-68,-62,-87,-71,-79,-62,-75,C05
11091903,-64,-70,-60,-83,-69,-78,-59,-78,C05
11097231,-63,-68,-62,-85,-69,-78,-62,-77,C05
11102561,-62,-67,-61,-83,-65,-78,-62,-78,C05
11102561,-62,-67,-61,-83,-65,-78,-62,-78,C05
11107892,-62,-69,-62,-84,-70,-75,-63,-78,C05
11117220,-61,-67,-61,-85,-66,-77,-63,-77,C05
11122550,-62,-69,-62,-86,-67,-78,-61,-78,C05
11127877,-63,-70,-64,-83,-69,-77,-63,-78,C05
11127877,-63,-70,-64,-83,-69,-77,-63,-78,C05
11133204,-63,-70,-62,-83,-69,-78,-61,-77,C05
11142532,-63,-69,-63,-82,-63,-85,-62,-76,C05
11147859,-61,-69,-62,-85,-68,-78,-62,-76,C05
11147859,-61,-69,-62,-85,-68,-78,-62,-76,C05
11153191,-63,-69,-61,-86,-68,-79,-59,-78,C05
11162519,-63,-68,-63,-84,-68,-78,-62,-78,C05
11167850,-64,-68,-60,-84,-68,-78,-63,-77,C05
11173180,-63,-69,-62,-84,-67,-84,-62,-78,C05
11173180,-63,-69,-62,-84,-67,-84,-62,-78,C05
11178509,-62,-68,-62,-84,-69,-77,-63,-78,C05
11187837,-65,-68,-63,-85,-65,-78,-61,-78,C05
11193165,-63,-69,-62,-83,-65,-77,-63,-78,C05
11193165,-63,-69,-62,-83,-65,-77,-63,-78,C05
11198493,-63,-68,-63,-85,-69,-78,-62,-77,C05
11207825,-63,-70,-62,-83,-69,-82,-62,-78,C05
11363481,-67,-70,-72,-94,-64,-80,-73,-81,C06
11368811,-69,-70,-72,-94,-63,-80,-76,-79,C06
11378138,-66,-70,-72,-95,-63,-81,-72,-80,C06
11383464,-68,-66,-72,-92,-63,-82,-73,-80,C06
11388791,-67,-69,-72,-95,-63,-82,-74,-77,C06
11388791,-67,-69,-72,-95,-63,-82,-74,-77,C06
11394119,-68,-71,-70,-92,-63,-81,-72,-81,C06
11403448,-68,-70,-71,-95,-61,-80,-67,-78,C06
11408777,-68,-70,-72,-92,-63,-84,-73,-79,C06
11414110,-67,-70,-69,-92,-65,-83,-75,-76,C06
11414110,-67,-70,-69,-92,-65,-83,-75,-76,C06
11419438,-68,-68,-72,-91,-63,-81,-74,-80,C06
11428767,-67,-69,-75,-90,-65,-80,-72,-80,C06
11434099,-66,-70,-73,-93,-63,-81,-70,-79,C06
11434099,-66,-70,-73,-93,-63,-81,-70,-79,C06
11439427,-68,-73,-72,-90,-64,-83,-72,-79,C06
11448755,-67,-70,-73,-91,-64,-82,-73,-87,C06
11454082,-67,-70,-73,-91,-63,-83,-74,-79,C06
11459409,-66,-70,-73,-93,-64,-81,-71,-80,C06
11459409,-66,-70,-73,-93,-64,-81,-71,-80,C06
11464741,-66,-69,-74,-93,-63,-83,-74,-79,C06
11464741,-66,-69,-74,-93,-63,-83,-74,-79,C06
11475071,-66,-70,-72,-93,-63,-85,-73,-79,C06
11485402,-64,-70,-73,-94,-63,-85,-73,-79,C06
11485402,-64,-70,-73,-94,-63,-85,-73,-79,C06
11490731,-66,-71,-73,-91,-64,-85,-72,-79,C06
11490731,-66,-71,-73,-91,-64,-85,-72,-79,C06
11501059,-67,-70,-72,-88,-63,-86,-73,-79,C06
11510387,-67,-70,-73,-92,-62,-84,-73,-79,C06
11515715,-64,-71,-72,-94,-62,-84,-72,-77,C06
11521043,-66,-70,-73,-96,-63,-85,-74,-79,C06
11521043,-66,-70,-73,-96,-63,-85,-74,-79,C06
11526373,-67,-69,-72,-94,-61,-83,-73,-79,C06
11535703,-73,-69,-73,-93,-61,-83,-69,-79,C06
11541034,-66,-68,-72,-91,-62,-85,-73,-79,C06
11546364,-66,-69,-73,-91,-63,-84,-72,-80,C06
11546364,-66,-69,-73,-91,-63,-84,-72,-80,C06
11551693,-65,-70,-72,-93,-62,-84,-73,-80,C06
11561024,-67,-71,-73,-93,-61,-84,-73,-83,C06
11566352,-66,-70,-73,-95,-62,-81,-73,-78,C06
11566352,-66,-70,-73,-95,-62,-81,-73,-78,C06
11571680,-67,-68,-72,-94,-62,-83,-74,-79,C06
11581010,-66,-70,-73,-95,-62,-81,-75,-78,C06
11586337,-66,-70,-73,-94,-62,-82,-74,-80,C06
11591668,-67,-69,-73,-95,-62,-82,-73,-79,C06
11591668,-67,-69,-73,-95,-62,-82,-73,-79,C06
11596997,-68,-70,-71,-95,-62,-82,-73,-80,C06
11606325,-68,-70,-74,-95,-61,-81,-72,-78,C06
11611655,-67,-68,-72,-94,-62,-81,-73,-80,C06
11616985,-67,-68,-72,-94,-61,-81,-75,-82,C06
11616985,-67,-68,-72,-94,-61,-81,-75,-82,C06
11735642,-61,-77,-56,-79,-70,-86,-67,-76,C07
11744969,-60,-77,-55,-79,-71,-83,-68,-79,C07
11750297,-62,-77,-57,-79,-72,-85,-68,-78,C07
11755625,-61,-76,-56,-83,-79,-86,-69,-79,C07
11755625,-61,-76,-56,-83,-79,-86,-69,-79,C07
11760954,-62,-77,-53,-80,-70,-86,-69,-85,C07
11770283,-61,-77,-57,-79,-69,-84,-69,-85,C07
11775611,-62,-77,-57,-79,-70,-82,-69,-79,C07
11780939,-61,-77,-53,-79,-71,-86,-69,-79,C07
11780939,-61,-77,-53,-79,-71,-86,-69,-79,C07
11786269,-60,-77,-56,-79,-72,-86,-69,-75,C07
11795601,-60,-74,-56,-79,-72,-85,-70,-78,C07
11800932,-62,-79,-56,-80,-73,-86,-68,-79,C07
11800932,-62,-79,-56,-80,-73,-86,-68,-79,C07
